pop,sex,family,id,day,l,w,a,bod
TdelFuego,0,17,798,10,15.8089125647,14.3362413357,36.2831520481,1019.0175261442
TdelFuego,0,17,799,10,13.6453492268,11.9490922433,26.6888793303,713.3604664462
TdelFuego,0,18,800,10,17.5739793924,14.0195992538,42.6963146333,1232.4646702081
TdelFuego,0,18,801,10,17.9480878425,15.1325637335,56.7454687115,1720.576417453
TdelFuego,0,19,802,10,15.3612638895,15.1491610301,40.4667509366,1160.5426898098
TdelFuego,0,19,803,10,15.5510490521,15.4268110242,40.8273065613,1168.6314844781
TdelFuego,0,19,804,10,14.8044125903,13.388345229,35.8535510719,1004.9460405001
TdelFuego,0,20,805,10,17.5602850989,14.2091970317,45.9241157261,1344.1701358568
TdelFuego,0,21,806,10,15.3371154923,12.5469944229,34.7721278535,972.5588468627
TdelFuego,0,21,807,10,16.6662146933,14.8261110074,46.2941133082,1353.7822339852
TdelFuego,0,21,808,10,NA,NA,NA,NA
TdelFuego,0,22,809,10,14.8721221361,11.6429467808,34.4391940474,961.7287953778
TdelFuego,0,22,810,10,17.3741571255,12.8768816103,35.3874885874,988.7444134871
TdelFuego,0,22,811,10,15.0872417211,12.8742806042,30.5181745119,832.7854633853
TdelFuego,0,23,812,10,15.8471269964,13.0517114795,32.4061291476,896.0034234832
TdelFuego,0,23,813,10,15.5185241925,14.5058916279,39.9175064818,1138.2305898923
TdelFuego,0,23,814,10,15.1765960358,13.0428677252,32.6550204533,901.1423390128
TdelFuego,0,24,815,10,17.1006706398,16.4200980575,50.248773466,1494.3360250198
TdelFuego,0,24,816,10,16.1897065872,15.7217485476,45.3323369318,1320.9110011511
TdelFuego,0,24,817,10,14.4757125194,12.1765155036,26.6453163905,711.0856393403
TdelFuego,0,25,818,10,18.4154386118,16.058846412,51.5297296697,1535.8525819602
TdelFuego,0,25,819,10,NA,NA,NA,NA
TdelFuego,0,26,820,10,17.6617561053,13.6063769069,46.4111011944,1361.8610275308
TdelFuego,0,26,821,10,18.0582346566,14.8577139506,51.7037392262,1540.8908996943
TdelFuego,0,26,822,10,16.3265167457,16.6654047941,49.6633035978,1470.9141576392
TdelFuego,0,27,823,10,17.0919743676,14.9219876753,44.3515776831,1288.5286401457
TdelFuego,0,27,824,10,14.5998945617,10.0445029007,24.2980589552,639.7214244981
TdelFuego,0,28,825,10,14.7588227232,13.4361745301,39.1894717298,1117.9432352121
TdelFuego,0,28,826,10,17.4114363242,11.7996440189,36.6130991889,1028.8693737435
TdelFuego,0,28,827,10,15.8255970374,14.2550902932,38.8932820972,1105.1401957775
TdelFuego,0,29,828,10,NA,NA,NA,NA
TdelFuego,0,29,829,10,14.0885775563,13.4599077413,33.3338627817,922.0683554045
TdelFuego,0,29,830,10,16.3928956328,14.6071363448,43.9224321843,1273.9569892413
TdelFuego,0,30,831,10,18.9134341862,15.1308322107,52.8921290576,1583.5213699944
TdelFuego,0,30,832,10,15.1191573102,12.4544878808,28.9203087823,783.1562588318
TdelFuego,0,31,833,10,14.3328462315,12.640034904,32.4996100279,899.0098131025
TdelFuego,0,31,834,10,18.238875177,11.7283452585,31.4235417749,860.6977765601
TdelFuego,0,31,835,10,14.7021775707,12.3683254277,30.8273478734,842.6245779646
TdelFuego,0,32,836,10,16.0000750829,12.9992264144,36.815725148,1036.5030467103
TdelFuego,0,32,837,10,17.570290343,16.5773152812,52.6851963194,1577.3080131093
TdelFuego,0,33,838,10,15.2078065241,13.4645863574,35.7183943713,1003.4402339089
TdelFuego,0,33,839,10,NA,NA,NA,NA
TdelFuego,0,33,840,10,13.4062852745,10.858759266,25.2627198768,668.3725339651
TdelFuego,0,34,841,10,13.0492648662,11.4387755493,18.8884650706,477.1073687661
TdelFuego,0,34,842,10,13.4341689866,12.5692138029,25.9951210711,691.8668632633
TdelFuego,0,35,843,10,NA,NA,NA,NA
TdelFuego,0,35,844,10,17.764424292,16.3294469127,55.1333725704,1663.4660269686
TdelFuego,0,36,845,10,17.3073247788,12.018853484,36.4690766351,1028.0425082721
TdelFuego,0,36,846,10,NA,NA,NA,NA
TdelFuego,0,36,847,10,14.6507547089,12.8182729545,27.9705899545,752.3989993351
TdelFuego,0,37,848,10,17.0466768444,14.433016602,46.2694107926,1357.0062493524
TdelFuego,0,37,849,10,NA,NA,NA,NA
TdelFuego,0,37,850,10,14.6206345832,13.763285847,30.9730988804,847.2690472888
TdelFuego,0,38,851,10,13.9265621444,12.7419866559,29.0277469154,785.6051784659
TdelFuego,0,38,852,10,16.1085818628,14.4484220511,36.8979187529,1040.1828408146
TdelFuego,0,39,853,10,17.8196640816,13.0777934837,37.4814346835,1058.423102003
TdelFuego,0,39,854,10,15.1727734422,10.6095709701,30.4778045579,832.446541094
TdelFuego,0,40,855,10,15.7269697779,16.915890479,43.3548773354,1257.7419998714
TdelFuego,0,40,856,10,16.8151327734,13.2955100678,41.973231233,1207.094561522
TdelFuego,0,40,857,10,16.3658478029,14.3422525449,39.6950457044,1131.8056034205
TdelFuego,0,41,858,10,13.6047258821,8.9281005471,20.9102263364,536.6955940195
TdelFuego,0,41,859,10,18.9199562466,12.5778266,40.4366318028,1157.5485052152
TdelFuego,0,42,860,10,14.5215322482,12.3867094613,29.9774154782,815.61902295
TdelFuego,0,42,861,10,15.3658977644,17.8007180256,47.7562757731,1406.0351307055
TdelFuego,0,43,862,10,NA,NA,NA,NA
TdelFuego,0,43,863,10,19.0959948612,15.6934102734,58.6906033525,1787.7484485493
TdelFuego,0,43,864,10,NA,NA,NA,NA
TdelFuego,0,44,865,10,14.9529729069,11.988597693,32.9742003674,911.4225559617
TdelFuego,0,44,866,10,14.4369495053,12.0430971417,27.8591051282,749.8395565938
TdelFuego,0,45,867,10,NA,NA,NA,NA
TdelFuego,0,45,868,10,16.9448497472,15.1615688142,44.1244980223,1281.8238117351
TdelFuego,0,46,869,10,14.3477509299,14.0839796687,35.7570348386,1003.732373588
TdelFuego,0,47,870,10,17.2257628362,16.5039436149,52.309207364,1566.2185280735
TdelFuego,0,47,871,10,15.793252944,12.4478294816,32.5889610066,898.0612476513
TdelFuego,0,47,872,10,15.4206390026,11.093215557,25.1550954952,665.0647234145
TdelFuego,0,48,873,10,14.385709694,11.5415050559,29.27566782,796.2378588795
TdelFuego,0,48,874,10,14.7195133919,12.9543484643,30.7910572922,840.5226960144
TdelFuego,0,48,875,10,12.9637762208,10.7813539287,25.7213839509,682.4973842563
TdelFuego,0,49,876,10,14.2496425341,13.7500752167,34.660597115,966.0292953322
TdelFuego,0,49,877,10,13.2056890706,11.92931696,25.039200629,662.4176636106
TdelFuego,0,50,878,10,15.8022822843,13.1550975111,31.606,870.3341819171
TdelFuego,0,50,879,10,15.7293325161,13.6582821372,30.916193198,844.508496964
TdelFuego,0,50,880,10,15.0446950116,12.5984637572,32.7333382216,903.6631669528
TdelFuego,0,51,881,10,NA,NA,NA,NA
TdelFuego,0,51,882,10,16.6164481382,13.2252736349,36.0976686365,1013.9117593786
TdelFuego,0,52,883,10,15.4621053521,11.8119884969,31.5303233236,865.0611468971
TdelFuego,0,52,884,10,16.5669768519,14.8616936,43.5487734911,1262.2965169372
TdelFuego,0,53,885,10,14.7224367833,12.4741126562,29.020415477,788.1836185373
TdelFuego,0,53,886,10,13.0412822457,13.0716167769,27.1956850157,727.2738643392
TdelFuego,0,53,887,10,14.0170232493,10.476130316,20.2935602428,518.4075973473
TdelFuego,0,54,888,10,15.514351439,14.6527903829,39.1790342396,1114.6327352816
TdelFuego,0,54,889,10,17.210686863,13.8455943296,37.0575139777,1045.4343367921
TdelFuego,0,55,890,10,15.4915982007,13.0892186124,34.0934478694,947.6106269156
TdelFuego,0,55,891,10,16.0575488075,13.7860049793,34.9636675442,976.8616931764
TdelFuego,0,56,892,10,16.3645321883,13.663398153,40.0662540378,1144.184084778
TdelFuego,0,56,893,10,16.2450682691,13.9470239595,38.1958195622,1083.0063625345
TdelFuego,0,57,894,10,15.2317869509,12.6263116263,32.1912620107,889.0990301792
TdelFuego,0,57,895,10,16.0381149104,17.5155432287,47.9726230754,1411.4412651029
TdelFuego,0,57,896,10,17.0854697453,15.6912983396,52.3673842282,1565.1348573961
TdelFuego,0,58,897,10,14.5311111188,9.8359653444,23.4091572102,611.7603728638
TdelFuego,0,58,898,10,17.5792869735,16.7770293947,53.1262121639,1592.7767499976
TdelFuego,0,59,899,10,18.3783977894,16.1764219208,53.9802670709,1621.7522644325
TdelFuego,0,59,900,10,NA,NA,NA,NA
TdelFuego,0,60,901,10,NA,NA,NA,NA
TdelFuego,0,60,902,10,16.2517741175,14.9464645206,41.8193015096,1201.9168785064
TdelFuego,0,60,903,10,15.0916213815,14.7500059017,36.2495539107,1017.9159521323
TdelFuego,0,61,904,10,15.5254274408,12.6000752295,31.7885023618,876.179070584
TdelFuego,0,61,905,10,13.3105618061,9.6446369241,22.8679422986,594.4795267685
TdelFuego,0,61,906,10,14.5987667189,13.0600707041,30.4231867778,829.7661272087
TdelFuego,0,62,907,10,15.3656672501,13.243555016,29.2047253574,791.185452806
TdelFuego,0,62,908,10,14.8873632299,15.3825503064,38.9035611248,1106.4678697355
TdelFuego,0,63,909,10,14.4433485692,12.2975707832,25.4594994152,677.1720260034
TdelFuego,0,63,910,10,16.1212133981,15.7728117458,45.8931687435,1340.0639272383
TdelFuego,0,63,911,10,15.500196918,13.6562446616,34.0889855058,947.4659226882
TdelFuego,0,64,912,10,16.0326225519,15.2765429757,42.0826018505,1214.7770614847
TdelFuego,0,64,913,10,NA,NA,NA,NA
TdelFuego,0,64,914,10,15.5390608644,14.4780677838,39.8841549064,1138.1091581471
TdelFuego,0,65,915,10,14.2651230443,11.4224741363,32.0329298993,884.0165199738
TdelFuego,0,65,916,10,15.70721663,13.3795819685,35.4567237291,991.0045704674
TdelFuego,0,65,917,10,16.5347734877,15.0696684396,44.3332626242,1287.9062358491
TdelFuego,0,66,918,10,15.102294297,12.2225879819,29.6961980411,809.5343876895
TdelFuego,0,66,919,10,15.5497926347,14.4480555762,40.8004167141,1167.7312145131
TdelFuego,0,66,920,10,15.0715108961,13.4469183755,34.0353672624,945.7274696087
TdelFuego,0,67,921,10,13.2656658435,10.76722481,23.6845250015,622.8322704018
TdelFuego,0,67,922,10,NA,NA,NA,NA
TdelFuego,0,67,923,10,13.8892845543,13.9708314684,36.2651667676,1018.4278244927
TdelFuego,0,68,924,10,16.7275924049,13.5016318652,34.6626908262,968.9969139799
TdelFuego,0,68,925,10,16.1495556884,12.8379437495,37.8367850547,1069.1709391146
TdelFuego,0,68,926,10,15.6557413907,14.4978705483,38.7737702937,1101.1737546865
TdelFuego,0,69,927,10,15.3812925195,14.9027220872,39.7314403369,1135.9891198631
TdelFuego,0,69,928,10,18.410777472,16.4277315554,48.5432740377,1431.1267672969
TdelFuego,0,69,929,10,15.8865529491,13.976699975,36.0965164581,1012.9006524084
TdelFuego,0,70,930,10,NA,NA,NA,NA
TdelFuego,0,70,931,10,NA,NA,NA,NA
TdelFuego,0,70,932,10,14.8789788099,14.3867768286,36.8961825323,1039.1485713202
TdelFuego,0,71,933,10,NA,NA,NA,NA
TdelFuego,0,71,934,10,14.1211709456,13.8427966911,30.6240148474,837.097043266
TdelFuego,0,72,935,10,NA,NA,NA,NA
TdelFuego,0,72,936,10,14.0365704519,12.6982834014,32.9798668217,910.6475326455
TdelFuego,0,72,937,10,15.2726094333,13.9853754398,34.7435422803,968.7275326469
TdelFuego,0,73,938,10,16.3538512862,15.378241895,39.0069575325,1111.8760275232
TdelFuego,0,73,939,10,15.5747734442,11.2021111442,32.1896971132,885.2335718108
TdelFuego,0,73,940,10,14.8206150921,11.3475158207,32.3077151655,889.9765473005
TdelFuego,0,74,941,10,16.2672341781,15.6180805023,43.6112513921,1266.4272124399
TdelFuego,0,74,942,10,13.4729745792,12.1130212227,26.488848895,705.3105884581
TdelFuego,0,74,943,10,13.6573709796,13.9577668206,30.9438604775,846.3370306818
TdelFuego,0,75,944,10,NA,NA,NA,NA
TdelFuego,0,75,945,10,18.3116766905,15.0015716639,52.3614843473,1565.9684339472
TdelFuego,0,76,946,10,15.712756301,12.9314349842,32.9664689048,913.089031782
TdelFuego,0,77,947,10,15.7874064662,11.2141973988,28.5254973227,772.6027519228
TdelFuego,0,77,948,10,16.4425828994,15.3149149565,39.1101907995,1111.3574371149
TdelFuego,0,77,949,10,15.0173327277,10.6038427761,32.7016942261,902.6445067206
TdelFuego,0,79,950,10,14.9241800582,14.2422447003,37.4249778345,1059.5007535454
TdelFuego,0,79,951,10,17.2306353119,12.5588452227,37.2297533031,1049.1490882748
TdelFuego,0,79,952,10,15.1001197788,12.3412023455,30.5662378466,834.3138697658
TdelFuego,0,80,953,10,15.1500262332,13.7739104663,35.0704462277,979.3729872366
TdelFuego,0,80,954,10,16.6512351185,13.3203348842,36.3007222828,1020.5680042196
TdelFuego,0,81,955,10,12.849456537,10.5241687295,25.0500296752,661.8379686079
TdelFuego,0,81,956,10,13.9469141834,9.7743100575,23.1190447946,603.8691113984
TdelFuego,0,82,957,10,NA,NA,NA,NA
TdelFuego,0,82,958,10,17.2524651285,16.8534527336,51.2246526028,1524.1729609802
TdelFuego,0,82,959,10,16.5488257932,14.8270896123,49.0859402812,1450.9133714439
TdelFuego,0,83,960,10,15.2672079648,14.9461983437,39.484716433,1126.7792098359
TdelFuego,0,84,961,10,15.8763316026,15.318036492,43.1703732069,1248.4821350775
TdelFuego,0,84,962,10,14.8005775593,13.188556172,28.4415182543,768.0971949997
TdelFuego,0,85,963,10,15.2264573892,12.3847810008,32.4726539272,898.1427344761
TdelFuego,0,85,964,10,15.7335806685,10.8022280615,29.308469416,793.5215870536
TdelFuego,0,85,965,10,14.2261998657,12.881800185,33.4874795706,927.9914643177
TdelFuego,0,86,966,10,15.2147941395,13.3169142945,32.6407191095,900.6821351523
TdelFuego,0,86,967,10,NA,NA,NA,NA
TdelFuego,0,87,968,10,16.2925971024,11.5676969021,35.202639634,986.5903268116
TdelFuego,0,87,969,10,NA,NA,NA,NA
TdelFuego,0,87,970,10,NA,NA,NA,NA
TdelFuego,0,88,971,10,16.0437035255,14.3219150763,39.2426198309,1118.7227334649
TdelFuego,0,89,972,10,16.2401812133,15.7497917366,41.1646437821,1183.9203585499
TdelFuego,0,89,973,10,16.6256457909,16.3756910153,43.8078187078,1269.0621685414
TdelFuego,0,89,974,10,18.8874805508,14.1704172072,43.3041898203,1253.0092199521
TdelFuego,0,90,975,10,NA,NA,NA,NA
TdelFuego,0,90,976,10,16.1047889982,15.6069614979,45.4374249044,1324.4966473689
TdelFuego,0,90,977,10,16.3051423992,12.8131793339,30.5082500029,832.4699188475
TdelFuego,1,1,978,10,14.8726883811,12.1555679544,35.7753873236,522.395488425
TdelFuego,1,2,979,10,NA,NA,NA,NA
TdelFuego,1,2,980,10,12.2976111152,8.8188291462,19.740558976,276.5204652747
TdelFuego,1,3,981,10,NA,NA,NA,NA
TdelFuego,1,3,982,10,NA,NA,NA,NA
TdelFuego,1,3,983,10,15.2029305273,11.6426752425,38.3946492652,563.2521088491
TdelFuego,1,4,984,10,15.078500154,12.0761306265,32.0311538289,464.1104509824
TdelFuego,1,4,985,10,NA,NA,NA,NA
TdelFuego,1,4,986,10,15.1433065886,14.084223434,37.5100721537,549.2981997781
TdelFuego,1,5,987,10,12.0189569079,11.9163130901,24.5663775731,348.8809517341
TdelFuego,1,5,988,10,13.6889927024,13.9598834886,33.6331775041,488.6847731532
TdelFuego,1,6,989,10,15.5416132031,13.4529209274,44.5923369356,661.7978516999
TdelFuego,1,6,990,10,NA,NA,NA,NA
TdelFuego,1,7,991,10,11.7779014515,10.5033055493,25.4540740097,362.9169112666
TdelFuego,1,7,992,10,NA,NA,NA,NA
TdelFuego,1,7,993,10,13.7788903263,10.0057669242,26.2020053183,373.769965533
TdelFuego,1,8,994,10,13.3313080035,10.9418263089,25.3783562591,361.7644394717
TdelFuego,1,8,995,10,NA,NA,NA,NA
TdelFuego,1,8,996,10,12.6866255859,12.427905975,30.577895285,441.0211352445
TdelFuego,1,9,997,10,14.4557418368,13.1905328123,40.3796068913,594.66844693
TdelFuego,1,9,998,10,NA,NA,NA,NA
TdelFuego,1,10,999,10,12.6381711332,8.7704913132,19.8944460999,279.1672887828
TdelFuego,1,10,1000,10,NA,NA,NA,NA
TdelFuego,1,10,1001,10,NA,NA,NA,NA
TdelFuego,1,11,1002,10,14.0374997951,14.8514511923,33.9977132863,494.1894757268
TdelFuego,1,11,1003,10,NA,NA,NA,NA
TdelFuego,1,12,1004,10,12.7859378219,12.3347381865,26.6700664535,381.4663646106
TdelFuego,1,12,1005,10,15.6534600092,11.1375953664,34.4441338693,500.9796382957
TdelFuego,1,12,1006,10,17.8508456514,11.9055013656,37.7229942745,552.6543023561
TdelFuego,1,13,1007,10,15.4262556173,14.3697781487,46.0618410922,685.3516561021
TdelFuego,1,13,1008,10,12.6767825591,11.7999897851,23.4939222113,332.8216649427
TdelFuego,1,14,1009,10,12.5797681482,10.5906881487,22.8059992949,322.2585080733
TdelFuego,1,14,1010,10,13.8805984956,12.0272969804,32.5577815513,471.9273030045
TdelFuego,1,15,1011,10,12.9861337196,10.8368767853,22.549730693,318.9377747558
TdelFuego,1,15,1012,10,NA,NA,NA,NA
TdelFuego,1,15,1013,10,NA,NA,NA,NA
TdelFuego,1,16,1014,10,NA,NA,NA,NA
TdelFuego,1,17,1015,10,14.7356408145,15.3773734491,38.1289396077,559.4348161085
TdelFuego,1,18,1016,10,15.0067527708,15.3370909779,40.4291424357,596.0231305648
TdelFuego,1,18,1017,10,NA,NA,NA,NA
TdelFuego,1,18,1018,10,15.0888876938,12.209735961,38.2764942425,561.3865675788
TdelFuego,1,19,1019,10,14.6050245477,12.9255920735,38.330043158,562.2319836403
TdelFuego,1,19,1020,10,NA,NA,NA,NA
TdelFuego,1,20,1021,10,13.4965066857,9.9965599953,22.0269154059,310.5337756834
TdelFuego,1,20,1022,10,12.766015691,8.8740149789,17.1541380618,238.2637684762
TdelFuego,1,21,1023,10,13.840396973,11.8756528464,25.8989240052,369.6939484068
TdelFuego,1,21,1024,10,13.9530690287,13.7725303167,36.3452604377,530.7809856384
TdelFuego,1,21,1025,10,14.503681577,12.6197260103,32.9414828897,477.7145993748
TdelFuego,1,22,1026,10,NA,NA,NA,NA
TdelFuego,1,22,1027,10,15.1259539851,11.5866477089,29.8814756189,430.072529873
TdelFuego,1,22,1028,10,16.5630761979,13.8167068203,48.1510418981,718.9543342093
TdelFuego,1,23,1029,10,14.2771255187,12.2411548094,30.8715432305,445.5664502049
TdelFuego,1,23,1030,10,14.1580414523,10.8824032514,24.5164622335,348.3049899323
TdelFuego,1,24,1031,10,13.2912164817,12.3759411263,29.342780649,422.4989659019
TdelFuego,1,24,1032,10,13.5499220292,10.2034157237,25.7555110167,366.7795124549
TdelFuego,1,24,1033,10,13.7560836833,11.8236263403,32.3011772534,467.750159439
TdelFuego,1,25,1034,10,15.4211192447,13.3476516162,44.7773576904,665.3337602658
TdelFuego,1,25,1035,10,NA,NA,NA,NA
TdelFuego,1,25,1036,10,14.1771091935,13.4891606784,32.0159905947,463.3177536738
TdelFuego,1,26,1037,10,15.1601010113,13.6739294441,39.3097638335,578.0964252875
TdelFuego,1,27,1038,10,NA,NA,NA,NA
TdelFuego,1,27,1039,10,NA,NA,NA,NA
TdelFuego,1,27,1040,10,13.4005374387,10.6767626777,25.5553888226,363.9134729575
TdelFuego,1,28,1041,10,14.9399461374,12.9667641702,37.5268554671,550.1277569053
TdelFuego,1,28,1042,10,12.7871917989,12.3512986523,27.5362578695,393.9931771122
TdelFuego,1,28,1043,10,NA,NA,NA,NA
TdelFuego,1,29,1044,10,13.1505699741,9.4844304618,22.1060640456,311.7232531578
TdelFuego,1,29,1045,10,NA,NA,NA,NA
TdelFuego,1,30,1046,10,14.8289500565,14.6018751771,46.2986336925,689.1534497034
TdelFuego,1,30,1047,10,15.9682903695,13.8328316513,39.9974580311,588.7985295399
TdelFuego,1,31,1048,10,12.0919545542,9.7114780491,24.274777532,344.458955252
TdelFuego,1,31,1049,10,13.3733365995,11.517584267,26.7037916744,381.6164891258
TdelFuego,1,32,1050,10,14.1208842501,11.9431739988,31.73784822,458.9982350194
TdelFuego,1,32,1051,10,13.9357176144,11.3772231152,24.6566553775,350.4323386973
TdelFuego,1,33,1052,10,NA,NA,NA,NA
TdelFuego,1,33,1053,10,NA,NA,NA,NA
TdelFuego,1,33,1054,10,NA,NA,NA,NA
TdelFuego,1,34,1055,10,13.6730800142,14.9612649978,40.6615477025,599.5216441248
TdelFuego,1,35,1056,10,13.857126533,9.9610806272,25.8478803104,368.3692514811
TdelFuego,1,35,1057,10,14.7314926268,13.3715976351,39.1028541368,574.6337124422
TdelFuego,1,36,1058,10,NA,NA,NA,NA
TdelFuego,1,36,1059,10,13.1432026448,12.0645479861,22.9620060284,324.4303826942
TdelFuego,1,36,1060,10,14.497258136,10.7240630535,20.5777893195,288.8241580955
TdelFuego,1,37,1061,10,13.4750530952,12.2203225409,27.2841665094,390.3139238038
TdelFuego,1,37,1062,10,11.8885075487,12.3929679858,24.9256019108,354.5164569449
TdelFuego,1,38,1063,10,13.6508391939,11.6820431918,25.2473193918,359.5888916907
TdelFuego,1,39,1064,10,NA,NA,NA,NA
TdelFuego,1,39,1065,10,13.2333587367,10.2941465289,19.975607136,279.6640456474
TdelFuego,1,39,1066,10,14.4261048659,11.9835667581,33.8019025745,491.1317507366
TdelFuego,1,40,1067,10,13.1894948421,10.0426668132,24.1066263519,341.911157681
TdelFuego,1,40,1068,10,15.7829312886,11.3652941822,37.7460664634,553.2065237288
TdelFuego,1,41,1069,10,13.6368249281,12.5541515117,32.3659142244,469.1285496894
TdelFuego,1,42,1070,10,NA,NA,NA,NA
TdelFuego,1,42,1071,10,15.651831938,12.8887532657,41.0116638438,604.5117773953
TdelFuego,1,42,1072,10,17.2865227488,14.9475202584,50.8598847149,762.7184550803
TdelFuego,1,43,1073,10,13.9855068722,10.3502749533,22.1261717705,312.0255004781
TdelFuego,1,43,1074,10,14.6878916853,10.2757893378,28.9605791644,416.2419619452
TdelFuego,1,44,1075,10,12.0396807935,10.700601821,21.0592731542,296.022748876
TdelFuego,1,44,1076,10,12.5242433217,10.5053093405,23.397185671,331.3599414538
TdelFuego,1,45,1077,10,NA,NA,NA,NA
TdelFuego,1,45,1078,10,11.9345253999,10.2773586662,18.4220743052,256.9589290783
TdelFuego,1,46,1079,10,NA,NA,NA,NA
TdelFuego,1,46,1080,10,15.7858763255,14.8975508703,48.3589905296,722.1135674258
TdelFuego,1,46,1081,10,13.772906649,11.9439983849,29.8687371408,430.0603898129
TdelFuego,1,47,1082,10,15.1045049207,12.5994910514,34.3475836688,500.2174902129
TdelFuego,1,47,1083,10,14.6494461719,12.5605150176,33.8508936596,491.7100182251
TdelFuego,1,47,1084,10,13.8504107616,10.4717444364,29.2761692395,420.9194749179
TdelFuego,1,48,1085,10,NA,NA,NA,NA
TdelFuego,1,48,1086,10,12.3251592878,10.7644093367,19.5069025049,273.0451807313
TdelFuego,1,49,1087,10,13.5292145333,11.2925999904,27.0183156476,386.2441053132
TdelFuego,1,49,1088,10,12.3286267481,9.0943059977,21.1699238045,297.8581141447
TdelFuego,1,50,1089,10,13.6381920803,11.7493812987,34.8840342131,508.049643355
TdelFuego,1,50,1090,10,NA,NA,NA,NA
TdelFuego,1,51,1091,10,13.6880192015,9.7389710541,20.4645743339,287.1336555696
TdelFuego,1,51,1092,10,NA,NA,NA,NA
TdelFuego,1,52,1093,10,NA,NA,NA,NA
TdelFuego,1,52,1094,10,14.3239600682,12.8534905691,30.7496799718,443.8647048
TdelFuego,1,53,1095,10,NA,NA,NA,NA
TdelFuego,1,53,1096,10,NA,NA,NA,NA
TdelFuego,1,53,1097,10,12.3041694074,10.4223796791,21.2265472338,298.5270776874
TdelFuego,1,54,1098,10,15.0211245749,13.7958472269,40.2368952989,592.4050063729
TdelFuego,1,54,1099,10,NA,NA,NA,NA
TdelFuego,1,55,1100,10,14.4945802217,11.7380496212,28.0550135297,402.6850280741
TdelFuego,1,55,1101,10,12.8315143938,10.4368579293,17.4692341107,242.5467842514
TdelFuego,1,55,1102,10,13.4615321628,10.4609274278,19.3940300864,271.1901124711
TdelFuego,1,56,1103,10,13.3357728497,10.2223389413,26.8158160699,383.6948456405
TdelFuego,1,56,1104,10,13.0407231761,11.1049081808,24.9124326293,353.9532363129
TdelFuego,1,56,1105,10,16.5984470268,14.0122505549,42.6040751354,630.0405810919
TdelFuego,1,57,1106,10,14.703505589,12.9681159695,37.1453468031,544.1178952489
TdelFuego,1,57,1107,10,14.6502272202,10.3831165905,25.1753794288,357.9495157038
TdelFuego,1,57,1108,10,12.1981166799,9.1346020502,17.4406608333,242.3021407794
TdelFuego,1,58,1109,10,NA,NA,NA,NA
TdelFuego,1,58,1110,10,12.7131134615,8.3461678325,20.7701590579,291.5198199709
TdelFuego,1,58,1111,10,NA,NA,NA,NA
TdelFuego,1,59,1112,10,14.4248794647,11.2779993675,27.1388761819,388.6382097153
TdelFuego,1,59,1113,10,NA,NA,NA,NA
TdelFuego,1,59,1114,10,NA,NA,NA,NA
TdelFuego,1,60,1115,10,13.8927856004,10.1604221373,22.8050300999,322.2438998864
TdelFuego,1,60,1116,10,13.9179163689,9.7315809408,21.5265983146,303.2028829668
TdelFuego,1,61,1117,10,NA,NA,NA,NA
TdelFuego,1,61,1118,10,15.316798058,12.7281359028,31.2891585793,451.8519856735
TdelFuego,1,61,1119,10,NA,NA,NA,NA
TdelFuego,1,62,1120,10,14.0215593399,10.7852627232,27.8882509237,399.5747651134
TdelFuego,1,62,1121,10,14.3351058098,12.5311661432,38.2596608761,561.3095101588
TdelFuego,1,63,1122,10,NA,NA,NA,NA
TdelFuego,1,63,1123,10,11.470722887,8.9513262054,15.690021917,216.4793494729
TdelFuego,1,63,1124,10,13.3902480564,14.0761342712,33.4739035721,486.0133705409
TdelFuego,1,64,1125,10,14.7967533078,11.4145238087,30.6469923098,442.6452433988
TdelFuego,1,64,1126,10,16.5790403352,14.3209338173,45.7563088548,680.257085606
TdelFuego,1,64,1127,10,14.1231210597,9.2019920876,22.6218066158,319.4832592293
TdelFuego,1,65,1128,10,14.2169071746,13.1161793739,35.12099428,512.322309874
TdelFuego,1,65,1129,10,12.7803550842,7.2793806683,16.1404766186,223.0554666222
TdelFuego,1,65,1130,10,NA,NA,NA,NA
TdelFuego,1,66,1131,10,14.1495492464,13.1670554222,33.464603167,485.8683042808
TdelFuego,1,66,1132,10,13.3307520152,9.6795845121,21.5059683422,302.893527197
TdelFuego,1,67,1133,10,13.4808420365,13.702161354,28.8850065383,415.4464524947
TdelFuego,1,67,1134,10,12.1791851769,9.8736385398,23.3588323215,330.4194892324
TdelFuego,1,67,1135,10,12.8814227229,9.1047619197,22.4770182368,317.3031286029
TdelFuego,1,68,1136,10,NA,NA,NA,NA
TdelFuego,1,68,1137,10,NA,NA,NA,NA
TdelFuego,1,68,1138,10,13.9764834093,13.3447344861,34.7412372656,505.8144485937
TdelFuego,1,69,1139,10,NA,NA,NA,NA
TdelFuego,1,70,1140,10,13.3086261927,10.6298549261,25.0466785297,356.1747008146
TdelFuego,1,70,1141,10,15.4018308135,12.3052191932,41.3310708185,609.9671534556
TdelFuego,1,72,1142,10,13.7350754375,12.6482525021,34.8713345873,507.8508233478
TdelFuego,1,72,1143,10,NA,NA,NA,NA
TdelFuego,1,73,1144,10,NA,NA,NA,NA
TdelFuego,1,73,1145,10,13.122059859,11.0331729153,28.1839347824,403.9306909178
TdelFuego,1,73,1146,10,15.9152571593,15.4428320175,45.4921980685,676.2130429456
TdelFuego,1,74,1147,10,NA,NA,NA,NA
